FID,DWR_ID,Latitude,Longitude,OID_,IN_FID,NEAR_FID,NEAR_DIST,FROM_X,FROM_Y,NEAR_X,NEAR_Y,NEAR_ANGLE,OBJECTID,Shape_Leng,ID,gages,NHDWaterbo
407,SPCDITCO,37.178334000000000,-107.573055999999990,407,407,965698,0.000176451719698,-107.573055999999990,37.178334000000000,-107.572891109000000,37.178271181299998,-20.855395310999999,965698,0.048861476683500,17034383, ,-9999
408,MCELMSCO,37.324159999999999,-109.015666000000000,408,408,961232,0.000190953127183,-109.015666000000000,37.324159999999999,-109.015482429000000,37.324107419199997,-15.983451084200000,961232,0.055179006825600,3261785,       09372000,-9999
409,REVDITCO,37.140830000000001,-108.159719999999990,409,409,964266,0.000012692561528,-108.159719999999990,37.140830000000001,-108.159712952000010,37.140819444199998,-56.268818279000001,964266,0.018125860366800,16998746, ,-9999
410,JACUPPCO,37.432220000000001,-108.234700000000000,410,410,963439,0.000123339991637,-108.234700000000000,37.432220000000001,-108.234750441000000,37.432332554500000,114.139207678999990,963439,0.024368362436000,16962987, ,-9999
411,MANJACCO,37.432220000000001,-108.234700000000000,411,411,963439,0.000123339991637,-108.234700000000000,37.432220000000001,-108.234750441000000,37.432332554500000,114.139207678999990,963439,0.024368362436000,16962987, ,-9999
412,MORCANCO,40.349981000000000,-104.008844999999990,412,412,1596011,0.000739531237748,-104.008844999999990,40.349981000000000,-104.008502279000000,40.350636323400003,62.391328288399997,1596011,0.018703584451100,225329, ,-9999
413,LOPLABCO,40.281365000000001,-103.694956000000000,413,413,1596550,0.002561584615100,-103.694956000000000,40.281365000000001,-103.695296364000000,40.283903871400000,97.635616738099998,1596550,0.016603743447000,3561612, ,-9999
414,STECANCO,40.353034999999998,-103.540775999999990,414,414,1596276,0.000759199610858,-103.540775999999990,40.353034999999998,-103.540698339000000,40.352279783000000,-84.128734029800000,1596276,0.001225227244600,3561818, ,-9999
415,PLAWELCO,40.321387999999999,-103.920280000000010,415,415,1595963,0.000437469477084,-103.920280000000010,40.321387999999999,-103.920514784999990,40.321018871900002,-122.458518551000000,1595963,0.024245371556800,227923, ,-9999
416,RIVCANCO,40.338586999999997,-104.313568000000000,416,416,1596963,0.000035241876767,-104.313568000000000,40.338586999999997,-104.313568678000000,40.338551764700000,-91.103121781499993,1596963,0.087758854354600,226603, ,224311
417,CLAFTCCO,40.664425000000001,-105.224425999999990,417,417,1599590,0.000190290318725,-105.224425999999990,40.664425000000001,-105.224470146000000,40.664239901300000,-103.414444854000000,1599590,0.017613438401400,2900705, ,-9999
418,GRNDRDCO,40.477207000000000,-105.821952999999990,418,418,1601492,0.004488552156730,-105.821952999999990,40.477207000000000,-105.820283880000010,40.481373670000004,68.169529694900007,1601492,0.039308765451200,2902749, ,-9999
419,LAPLODCO,40.507019999999997,-105.768630000000000,419,419,1600711,0.000415693677935,-105.768630000000000,40.507019999999997,-105.768363690000000,40.506700813099997,-50.160463674100001,1600711,0.017663955774000,2900761, ,-9999
420,LAWIRRCO,40.612200000000001,-105.104429000000000,420,420,1598390,0.002114306036050,-105.104429000000000,40.612200000000001,-105.106408481000000,40.611457070000000,-159.428105749999990,1598390,0.004864580427370,2899893, ,-9999
421,MICDCPCO,40.520538000000002,-105.892790000000010,421,421,1601457,0.001993790753040,-105.892790000000010,40.520538000000002,-105.892086279000000,40.522403470000000,69.331757608299995,1601457,0.020542658893300,2900205, ,-9999
422,CANAL3CO,40.443308000000002,-104.797476000000000,422,422,1597404,0.000622734598976,-104.797476000000000,40.443308000000002,-104.797671307000000,40.443899315099998,108.278005940000000,1597404,0.039952785176300,2903219, ,-9999
423,NSVBBRCO,40.215657999999998,-105.363422000000000,423,423,1599257,0.000219881851495,-105.363422000000000,40.215657999999998,-105.363223364000010,40.215563703900003,-25.394535075400000,1599257,0.022192076853800,2888638, ,-9999
424,BRKDAMCO,40.215772000000001,-105.367197000000000,424,424,1599274,0.000694462350510,-105.367197000000000,40.215772000000001,-105.367413985000000,40.216431693499999,108.206941550000000,1599274,0.019630556468000,2889724, ,-9999
425,BOCPINCO,39.930539000000003,-105.425835000000010,425,425,1599070,0.000780035862850,-105.425835000000010,39.930539000000003,-105.425997749000000,39.931301868799999,102.042823588000000,1599070,0.040236101680300,2891286, ,-9999
426,COCREPCO,39.877766000000001,-105.277214000000000,426,426,1599156,0.000115274257258,-105.277214000000000,39.877766000000001,-105.277248124000000,39.877876107699997,107.218992098000000,1599156,0.125598466195000,2891608, ,-9999
427,BCRMORCO,39.653041999999999,-105.195824000000000,427,427,1348207,0.000239613641319,-105.195824000000000,39.653041999999999,-105.195780430000000,39.652806380999998,-79.523309028300005,1348207,0.065659172043800,188173, ,-9999
428,FOUHARCO,39.023322000000000,-105.818910000000000,428,428,1347067,0.000023966301801,-105.818910000000000,39.023322000000000,-105.818902075000000,39.023299381800001,-70.691086575499995,1347067,0.058556298734500,5240134, ,-9999
429,JEFSNYCO,39.342205000000000,-105.773346000000000,429,429,1346923,0.000200072598852,-105.773346000000000,39.342205000000000,-105.773177649999990,39.342313108100001,32.707091732300000,1346923,0.018608640076700,5239454, ,-9999
430,JEFJEFCO,39.392485999999998,-105.810571999999990,430,430,1346927,0.000026326182806,-105.810571999999990,39.392485999999998,-105.810558167000000,39.392508399199997,58.302343032200000,1346927,0.099659483117400,5239370, ,-9999
431,MCHJEFCO,39.358877000000000,-105.841401000000000,431,431,1346929,0.000251336305362,-105.841401000000000,39.358877000000000,-105.841433312000010,39.358627749400000,-97.386526852000003,1346929,0.097059554150000,5239458, ,-9999
432,SPRBRNCO,39.166660000000000,-105.946406000000000,432,432,1346984,0.001497911791890,-105.946406000000000,39.166660000000000,-105.945070413000000,39.165981805999998,-26.920877762500002,1346984,0.043371366431400,5239710, ,-9999
433,TROGARCO,39.132769000000003,-105.897521000000000,433,433,1346978,0.000026633386369,-105.897521000000000,39.132769000000003,-105.897508423000000,39.132745523499999,-61.820056741300000,1346978,0.062451276128000,5239826, ,-9999
434,LAPTUNCO,40.676369000000001,-105.852787000000010,434,434,1601357,0.000367281487596,-105.852787000000010,40.676369000000001,-105.853117079000000,40.676530069999998,153.988823037999990,1601357,0.003232678930540,17497187, ,-9999
435,LARRIVCO,40.800533000000001,-105.878342000000000,435,435,1601249,0.000268385142185,-105.878342000000000,40.800533000000001,-105.878577120000000,40.800403580800001,-151.169871691999990,1601249,0.004930243264570,17497447, ,-9999
436,SANCRKCO,40.993591000000002,-105.757504999999990,436,436,1713604,0.000263316045092,-105.757504999999990,40.993591000000002,-105.757628127000000,40.993823755500003,117.878669014000000,1713604,0.031240741138000,17497439,       06659580,-9999
437,WSDEARCO,40.908034000000001,-105.779723000000000,437,437,1713190,0.002982785759340,-105.779723000000000,40.908034000000001,-105.781221813000000,40.910612870000001,120.164718378000000,1713190,0.030591689928300,17496777, ,-9999
438,DRGDITCO,38.552112999999999,-104.628441000000000,438,438,1235834,0.001492540832590,-104.628441000000000,38.552112999999999,-104.627084311000000,38.552735151699999,24.635286509600000,1235834,0.003120965236410,1530687, ,-9999
439,ARKGRNCO,39.042769999999997,-106.265854000000000,439,439,1346096,0.000286794494093,-106.265854000000000,39.042769999999997,-106.265668816000000,39.042551006899998,-49.781619401100002,1346096,0.017699310445900,916707, ,-9999
440,WUREXTCO,39.394710000000003,-106.353361000000010,440,440,1346799,0.003074158244080,-106.353361000000010,39.394710000000003,-106.353943265000000,39.391691487599999,-100.918130336999990,1346799,0.041166327892600,1320936, ,-9999
441,LARDITCO,38.393605000000001,-106.248915999999990,441,441,1240340,0.004916532666200,-106.248915999999990,38.393605000000001,-106.250945012000000,38.389126674000003,-114.374032850000010,1240340,0.034319336966000,9773543, ,-9999
442,MINCANCO,38.413887000000003,-105.159721000000000,442,442,1238237,0.000636322959493,-105.159721000000000,38.413887000000003,-105.159540015999990,38.414497042299999,73.475683611600004,1238237,0.033201852407300,949955, ,-9999
443,COLCANCO,38.248610999999997,-104.246363000000000,443,443,1233430,0.005702967926300,-104.246363000000000,38.248610999999997,-104.240661815000000,38.248468406999997,-1.432732691560000,1233430,0.001580644504410,974354, ,-9999
444,HUEBAMCO,38.001396000000000,-104.472472999999990,444,444,1235346,0.000379439441147,-104.472472999999990,38.001396000000000,-104.472418636000000,38.001020475300002,-81.762607355399993,1235346,0.013840086793500,1422808, ,-9999
445,CUCHUECO,38.001396000000000,-104.472476000000000,445,445,1235346,0.000379869265709,-104.472476000000000,38.001396000000000,-104.472421573999990,38.001020049899999,-81.762607355399993,1235346,0.013840086793500,1422808, ,-9999
446,SALTMOCO,38.256790000000002,-104.561719999999990,446,446,1234531,0.003288620322540,-104.561719999999990,38.256790000000002,-104.559537481000010,38.259250006999999,48.420551331299997,1234531,0.022456593182200,952575, ,-9999
447,COMRETCO,38.193527000000003,-104.570610000000000,447,447,1234403,0.001964183859070,-104.570610000000000,38.193527000000003,-104.570329185000010,38.191582993499999,-81.780390650100003,1234403,0.071496724939400,951449, ,-9999
448,WCLOUTCO,37.594999999999999,-104.852500000000010,448,448,970523,0.009959348295580,-104.852500000000010,37.594999999999999,-104.850517280999990,37.585240008000000,-78.516764798099999,970523,0.011846857458800,1425806, ,-9999
449,WCOBMRCO,37.609169999999999,-104.809720000000000,449,449,970520,0.001064958589320,-104.809720000000000,37.609169999999999,-104.809081281000000,37.608317841000002,-53.147333265999997,970520,0.067047143549700,1425804, ,-9999
450,WWSCURCO,37.507500000000000,-104.997220000000000,450,450,969603,0.012586646048000,-104.997220000000000,37.507500000000000,-104.987848881000010,37.499097274999997,-41.881367708799999,969603,0.006634171832350,1427524, ,-9999
451,LUARMOCO,37.304462000000001,-104.015518000000000,451,451,971773,0.000188825805921,-104.015518000000000,37.304462000000001,-104.015458905000000,37.304282659599998,-71.762355012800001,971773,0.068467622698100,936926, ,-9999
452,RULTOOCO,37.819755999999998,-103.182283000000000,452,452,1234197,0.000064220244052,-103.182283000000000,37.819755999999998,-103.182338255000000,37.819788728699997,149.360668577000010,1234197,0.048874793389200,1597317, ,-9999
453,LAMCANCO,38.096117000000000,-102.620475000000000,453,453,1233106,0.009802041388520,-102.620475000000000,38.096117000000000,-102.618887877000010,38.105789696499997,80.681783960499999,1233106,0.165587626516000,1596083,       07133000,-9999
454,CONRESCO,37.886659999999999,-107.206718000000000,454,454,1241468,0.000131434478792,-107.206718000000000,37.886659999999999,-107.206849244000000,37.886652925500002,-176.914562827999990,1241468,0.049156737384700,17906215, ,-9999
455,BERSOUCO,37.679839999999999,-106.608200000000000,455,455,967528,0.000158942938990,-106.608200000000000,37.679839999999999,-106.608089554000000,37.679954300699997,45.982714955299997,967528,0.020355973262500,17906899, ,-9999
456,RIODELCO,37.689449000000003,-106.461151000000000,456,456,967610,0.000841283564876,-106.461151000000000,37.689449000000003,-106.460983060000000,37.688624649200001,-78.485081161599993,967610,0.045296285679900,17906875, ,-9999
457,COCRMICO,38.131943000000000,-105.788619999999990,457,457,1239222,0.000016622320460,-105.788619999999990,38.131943000000000,-105.788620014000000,38.131926377699997,-90.047447728199998,1239222,0.001850603923730,17887292, ,-9999
458,RITCRECO,38.077497999999999,-105.762518000000000,458,458,1239215,0.000045102125724,-105.762518000000000,38.077497999999999,-105.762523572000010,38.077542756600003,97.097190867699993,1239215,0.072933167149700,17887804, ,-9999
459,SOUCRECO,37.981945000000003,-105.711963000000000,459,459,1239193,0.000257013069327,-105.711963000000000,37.981945000000003,-105.711803274000000,37.981743646500000,-51.576348268899999,1239193,0.074522939299600,17889694, ,-9999
460,CHECRECO,38.100270999999999,-105.768342000000000,460,460,1239188,0.000146602081717,-105.768342000000000,38.100270999999999,-105.768277710000010,38.100139246500000,-63.989664950399998,1239188,0.092621972572400,17887802, ,-9999
461,COWCRKCO,38.245120000000000,-107.751970000000000,461,461,1242980,0.000251051423835,-107.751970000000000,38.245120000000000,-107.751789568000010,38.245294559700000,44.052281348800001,1242980,0.038499923877800,9769820, ,-9999
462,SNAKEYCO,39.604156000000003,-105.954742000000000,462,462,1347777,0.002000457556640,-105.954742000000000,39.604156000000003,-105.954943613000000,39.606146271999997,95.784286376799997,1347777,0.031571888885300,1314289,       09047500,-9999
463,CHAGULCO,39.264153999999998,-106.632255000000000,463,463,1345635,0.000058397787917,-106.632255000000000,39.264153999999998,-106.632288661999990,39.264106280199996,-125.199394087000000,1345635,0.060029810265300,1327415, ,-9999
464,CRYDOWCO,39.377335000000002,-107.204651000000000,464,464,1343154,0.000049500830595,-107.204651000000000,39.377335000000002,-107.204698573000000,39.377321319700002,-163.956629193000000,1343154,0.016600413166000,1326525, ,-9999
465,FRYMERCO,39.362484000000002,-106.732536000000000,465,465,1344544,0.000055488086523,-106.732536000000000,39.362484000000002,-106.732527004999990,39.362429245900003,-80.670460361500005,1344544,0.007468184703420,1327357, ,-9999
466,FRYIVLCO,39.245544000000002,-106.531419000000000,466,466,1345577,0.000127200259335,-106.531419000000000,39.245544000000002,-106.531292508000010,39.245557400300001,6.047200996900000,1345577,0.021036340372700,1327427, ,-9999
467,IVCRNACO,39.286932000000000,-106.559197999999990,467,467,1345610,0.000078529027396,-106.559197999999990,39.286932000000000,-106.559134415000000,39.286885915600003,-35.933491611100003,1345610,0.083201484309900,1327375, ,-9999
468,FRYNFNCO,39.342765999999997,-106.665871000000000,468,468,1345586,0.000430130202566,-106.665871000000000,39.342765999999997,-106.665779765000000,39.342345657000003,-77.754001924500002,1345586,0.015775005575700,1327365, ,-9999
469,SNOCRECO,39.208314000000001,-106.983934000000000,469,469,1344482,0.001397009268280,-106.983934000000000,39.208314000000001,-106.983172595000000,39.207142719899998,-56.973618839200000,1344482,0.011058267953700,1327105, ,-9999
470,FRYSFUCO,39.241653999999997,-106.593087000000000,470,470,1345532,0.000019749680628,-106.593087000000000,39.241653999999997,-106.593067314000000,39.241652410199997,-4.617305307120000,1345532,0.179631943865000,1327433, ,-9999
471,EASAPACO,37.369450000000001,-106.892264999999990,471,471,966909,0.000305013045569,-106.892264999999990,37.369450000000001,-106.892079846000000,37.369207613800000,-52.624562203600000,966909,0.007532996632150,17036989, ,-9999
